Category,Close,Close,Close,Close,Close,Close,Vol,Vol,Vol,Vol,Vol,Vol
Asset,BTCUSDT,ETHUSDT,ADAUSDT,BNBUSDT,DOTUSDT,MATICUSDT,BTCUSDT,ETHUSDT,ADAUSDT,BNBUSDT,DOTUSDT,MATICUSDT
open_time,,,,,,,,,,,,
2020-01-03 06:00:00,7202.4,129.23,0.03355,13.4683,,,2.391725,2.11456,9985.2,108.31,,
2020-01-03 07:00:00,7207.06,129.01,0.03359,13.4814,,,1.825536,8.35268,5459.0,296.23,,
2020-01-03 08:00:00,7244.7,130.96,0.03386,13.532,,,10.401603,214.04191,13967.6,319.33,,
2020-01-03 09:00:00,7349.71,132.37,0.03436,13.6186,,,6.069826,9.56827,16214.3,92.32,,
2020-01-03 10:00:00,7314.85,131.9,0.03423,13.5896,,,3.74428,7.87383,12079.2,31.57,,
2020-01-03 11:00:00,7340.16,132.5,0.03418,13.6304,,,1.988056,3.55203,2186.3,6.79,,
2020-01-03 12:00:00,7323.14,132.14,0.03403,13.5787,,,4.122269,19.28974,2309.3,178.38,,
2020-01-03 13:00:00,7352.93,133.67,0.03408,13.7172,,,6.176073,27.84834,5594.8,527.24,,
2020-01-03 14:00:00,7260.23,132.0,0.03375,13.5828,,,2.316356,23.14157,4591.6,887.52,,
2020-01-03 15:00:00,7320.77,132.31,0.03404,13.6317,,,2.321665,6.2027,16680.5,812.58,,
2020-01-03 16:00:00,7392.73,133.62,0.03418,13.6805,,,6.914504,56.08806,33050.8,330.72,,
2020-01-03 17:00:00,7356.77,134.47,0.03406,13.6806,,,3.042885,26.33538,11378.3,48.94,,
2020-01-03 18:00:00,7345.95,133.46,0.03413,13.6617,,,4.123555,4.32975,6211.7,855.44,,
2020-01-03 19:00:00,7331.35,133.52,0.03421,13.6577,,,2.469291,14.36244,3938.5,242.16,,
2020-01-03 20:00:00,7321.77,133.9,0.03396,13.61,,,1.926277,3.16028,12470.2,59.1,,
2020-01-03 21:00:00,7279.34,133.9,0.03391,13.5624,,,1.545057,0.0,9092.9,332.92,,
2020-01-03 22:00:00,7312.06,132.6,0.03402,13.5549,,,1.583431,0.75443,3517.0,533.21,,
2020-01-03 23:00:00,7345.65,133.95,0.03403,13.6231,,,0.740499,12.5847,13502.0,103.82,,
2020-01-04 00:00:00,7312.61,134.79,0.03414,13.5536,,,2.586071,1.94966,23308.4,14.68,,
2020-01-04 01:00:00,7313.2,134.79,0.03402,13.5526,,,1.03315,0.0,2240.2,3.69,,
2020-01-04 02:00:00,7316.17,133.0,0.03407,13.5703,,,0.979949,1.60546,2237.8,127.99,,
2020-01-04 03:00:00,7336.05,133.33,0.03404,13.6616,,,1.25988,4.08884,5542.7,263.48,,
2020-01-04 04:00:00,7336.06,133.33,0.03386,13.6628,,,1.131938,0.0,16533.0,18.88,,
2020-01-04 05:00:00,7347.9,133.33,0.0339,13.6677,,,1.180216,0.0,2602.2,10.34,,
2020-01-04 06:00:00,7359.75,134.01,0.03402,13.6578,,,0.318356,0.74627,2967.6,9.72,,
2020-01-04 07:00:00,7350.92,133.82,0.03406,13.7061,,,0.890907,1.02018,2798.8,24.36,,
2020-01-04 08:00:00,7353.92,133.82,0.03406,13.7835,,,0.770395,0.0,1619.6,9.92,,
2020-01-04 09:00:00,7358.51,133.52,0.03425,13.8323,,,0.804301,0.58272,2136.6,962.61,,
2020-01-04 10:00:00,7323.61,133.96,0.03414,13.8018,,,3.699567,0.74649,10985.0,107.49,,
2020-01-04 11:00:00,7333.82,133.96,0.03394,13.7881,,,1.211496,0.0,24315.1,50.09,,
2020-01-04 12:00:00,7311.38,132.68,0.03388,13.6659,,,1.097597,1.34954,4465.7,7.7,,
2020-01-04 13:00:00,7300.7,132.83,0.03391,13.6472,,,0.513246,1.36429,4405.9,23.04,,
2020-01-04 14:00:00,7311.79,133.14,0.03393,13.6917,,,0.002296,0.56327,2443.6,13.59,,
2020-01-04 15:00:00,7320.96,133.14,0.03411,13.7073,,,0.242466,0.0,6987.6,7.47,,
2020-01-04 16:00:00,7309.7,133.1,0.03396,13.6746,,,0.449729,22.1,27696.2,15.37,,
2020-01-04 17:00:00,7343.93,134.63,0.03416,13.729,,,3.913741,19.28088,2580.1,124.71,,
2020-01-04 18:00:00,7290.32,133.14,0.03402,13.6983,,,3.799825,29.15198,12298.2,36.79,,
2020-01-04 19:00:00,7344.2,134.2,0.03411,13.7443,,,1.348165,1.98591,2128.0,13.47,,
2020-01-04 20:00:00,7338.75,133.76,0.03426,13.7429,,,1.2614,0.21669,12683.6,7.86,,
2020-01-04 21:00:00,7345.85,134.02,0.03441,13.7832,,,1.113439,0.74775,6917.3,10.14,,
2020-01-04 22:00:00,7346.97,134.02,0.03448,13.8045,,,1.972842,0.0,11085.9,74.69,,
2020-01-04 23:00:00,7349.45,134.02,0.03441,13.7944,,,0.6904,0.0,8233.8,18.19,,
2020-01-05 00:00:00,7379.49,135.16,0.03438,13.7944,,,1.293212,13.07382,11056.1,0.0,,
2020-01-05 01:00:00,7459.82,135.42,0.03472,13.9771,,,12.481798,1.0237,56158.2,298.6,,
2020-01-05 02:00:00,7447.92,135.54,0.03463,13.9628,,,4.857939,37.16402,20403.6,54.66,,
2020-01-05 03:00:00,7474.82,135.77,0.03475,14.0306,,,5.314382,5.5729,4548.4,152.17,,
2020-01-05 04:00:00,7457.37,136.4,0.0346,13.9827,,,0.783786,12.76565,5460.5,357.09,,
2020-01-05 05:00:00,7463.68,136.4,0.03462,14.0131,,,0.586792,0.0,2794.7,133.53,,
2020-01-05 06:00:00,7458.43,136.4,0.03479,14.1214,,,0.932746,0.0,3957.0,379.43,,
2020-01-05 07:00:00,7467.93,135.96,0.03476,14.05,,,0.426524,0.28847,2911.5,258.53,,
2020-01-05 08:00:00,7426.75,135.5,0.03448,13.9859,,,0.364211,24.41088,2379.8,176.44,,
2020-01-05 09:00:00,7419.44,135.25,0.03455,14.023,,,2.368484,3.86055,15595.4,7.13,,
2020-01-05 10:00:00,7414.91,135.03,0.03444,14.023,,,0.360523,3.80339,1450.8,0.0,,
2020-01-05 11:00:00,7437.4,135.34,0.03451,13.964,,,0.158484,3.35802,4958.3,16.01,,
2020-01-05 12:00:00,7451.41,135.77,0.03466,14.1078,,,0.419392,1.20002,2014.7,25.92,,
2020-01-05 13:00:00,7425.17,135.42,0.03469,14.0856,,,0.064097,1.24909,1974.6,9.26,,
2020-01-05 14:00:00,7445.39,135.83,0.03457,14.1762,,,0.264354,26.73098,3814.8,7.84,,
2020-01-05 15:00:00,7455.24,137.32,0.03497,14.2606,,,0.118873,16.56202,34220.9,193.27,,
2020-01-05 16:00:00,7456.08,137.3,0.035,14.2339,,,0.477539,30.79933,23377.9,269.36,,
2020-01-05 17:00:00,7466.55,137.82,0.03505,14.2864,,,24.935463,1.24846,3196.6,109.41,,
2020-01-05 18:00:00,7439.92,137.27,0.03496,14.1743,,,0.753242,2.22559,26579.9,10.24,,
2020-01-05 19:00:00,7447.53,137.66,0.03506,14.1806,,,0.486308,0.4697,4354.9,315.51,,
2020-01-05 20:00:00,7435.96,138.06,0.03486,14.2358,,,0.84627,1.64453,23262.6,7.02,,
2020-01-05 21:00:00,7379.28,135.75,0.03467,14.0199,,,1.016996,39.3767,36824.2,47.6,,
2020-01-05 22:00:00,7355.36,135.11,0.0344,13.9464,,,3.125793,32.87123,20641.2,40.29,,
2020-01-05 23:00:00,7364.19,135.23,0.03455,14.0368,,,4.81043,15.58653,241158.8,129.52,,
2020-01-06 00:00:00,7388.12,135.58,0.0347,14.0841,,,3.088107,22.45796,10477.7,101.99,,
2020-01-06 01:00:00,7427.08,136.48,0.0347,14.1124,,,0.900337,2.9766,2506.6,200.47,,
2020-01-06 02:00:00,7542.55,139.43,0.03521,14.4127,,,25.403154,19.67269,20699.4,243.77,,
2020-01-06 03:00:00,7536.77,139.36,0.03541,14.409,,,6.66128,9.85771,56393.7,131.22,,
2020-01-06 04:00:00,7531.85,139.35,0.03541,14.4062,,,1.685904,1.61259,20443.3,26.04,,
2020-01-06 05:00:00,7526.72,138.88,0.03544,14.3529,,,2.124671,2.44447,11973.4,81.5,,
2020-01-06 06:00:00,7526.26,138.88,0.03523,14.3434,,,1.258134,0.0,3511.8,87.01,,
2020-01-06 07:00:00,7512.33,139.08,0.03518,14.3434,,,0.146621,4.93012,5418.3,0.0,,
2020-01-06 08:00:00,7554.21,140.74,0.03554,14.4524,,,3.658671,131.89653,53208.4,79.1,,
2020-01-06 09:00:00,7544.25,140.12,0.03591,14.4655,,,1.468298,14.81625,63429.6,42.26,,
2020-01-06 10:00:00,7570.2,142.31,0.03622,14.749,,,0.603087,10.09031,5974.9,139.75,,
2020-01-06 11:00:00,7537.78,141.57,0.03601,14.5862,,,1.050565,42.43315,4589.4,55.28,,
2020-01-06 12:00:00,7560.21,142.34,0.03635,14.8069,,,18.118406,17.88743,4494.0,51.29,,
2020-01-06 13:00:00,7532.21,139.43,0.03608,14.7044,,,10.841927,131.38022,31993.3,114.21,,
2020-01-06 14:00:00,7548.83,141.26,0.03618,14.578,,,3.90867,8.08499,12546.3,22.84,,
2020-01-06 15:00:00,7533.94,140.34,0.03585,14.537,,,14.803363,26.72587,4435.1,121.22,,
2020-01-06 16:00:00,7531.06,140.6,0.03608,14.6335,,,13.814466,28.32131,18940.6,244.2,,
2020-01-06 17:00:00,7554.41,141.61,0.03621,14.6907,,,1.203828,14.34629,3225.7,466.11,,
2020-01-06 18:00:00,7542.35,141.28,0.03615,14.6346,,,0.868929,0.50644,3255.2,54.68,,
2020-01-06 19:00:00,7545.94,141.55,0.03633,14.6419,,,0.815692,16.89366,31219.3,168.56,,
2020-01-06 20:00:00,7556.04,141.67,0.03683,14.7361,,,0.074405,9.82985,18949.8,184.68,,
2020-01-06 21:00:00,7580.78,141.83,0.0367,14.7464,,,13.608765,15.67262,547.6,9.43,,
2020-01-06 22:00:00,7721.88,143.3,0.03692,14.7954,,,11.202466,28.72496,39183.7,352.99,,
2020-01-06 23:00:00,7777.53,143.98,0.03723,14.9329,,,5.001929,62.76267,42911.3,28.97,,
2020-01-07 00:00:00,7881.57,143.69,0.0372,15.0288,,,24.006067,72.67463,159908.8,394.22,,
2020-01-07 01:00:00,7917.28,143.93,0.03725,14.9953,,,12.413055,39.35498,72535.5,1133.27,,
2020-01-07 02:00:00,7900.0,144.15,0.03751,14.9816,,,4.966241,31.89495,23972.1,73.05,,
2020-01-07 03:00:00,7907.02,143.68,0.03736,14.9758,,,4.006589,68.0774,37869.6,39.63,,
2020-01-07 04:00:00,7843.21,142.61,0.03706,14.7377,,,12.036575,42.06449,25273.9,99.86,,
2020-01-07 05:00:00,7872.86,143.06,0.03752,14.8706,,,3.979689,5.71609,19203.3,88.87,,
2020-01-07 06:00:00,7873.31,142.81,0.03746,14.7558,,,1.981584,3.82443,24525.7,111.39,,
2020-01-07 07:00:00,7877.42,142.78,0.03759,14.8655,,,1.719837,12.92089,23956.7,59.01,,
2020-01-07 08:00:00,7885.32,143.2,0.03746,14.8537,,,0.413144,5.62746,9605.3,27.18,,
2020-01-07 09:00:00,7864.89,142.68,0.03724,14.7952,,,3.362685,18.64944,41590.1,137.55,,
2020-01-07 10:00:00,7884.41,142.89,0.03732,14.872,,,4.766173,24.29514,18882.6,134.09,,
2020-01-07 11:00:00,7914.07,142.77,0.03759,14.8842,,,6.032906,81.04301,14102.9,314.21,,
2020-01-07 12:00:00,7868.74,141.14,0.03706,14.7161,,,23.604973,88.30849,59334.3,123.49,,
2020-01-07 13:00:00,7858.51,141.16,0.03679,14.6836,,,3.58341,196.94231,59953.3,285.31,,
2020-01-07 14:00:00,7849.22,140.89,0.03689,14.5848,,,3.680775,23.7254,38244.9,115.57,,
2020-01-07 15:00:00,7769.55,139.32,0.03671,14.5249,,,43.805019,259.89853,43514.0,933.95,,
2020-01-07 16:00:00,7922.35,141.7,0.03692,14.7715,,,6.669676,76.53892,30365.4,372.19,,
2020-01-07 17:00:00,7928.83,142.79,0.03714,14.922,,,2.601355,44.49924,10464.0,448.75,,
2020-01-07 18:00:00,8045.0,142.83,0.03725,14.9651,,,35.95192,117.50238,40264.8,640.14,,
2020-01-07 19:00:00,8081.77,143.37,0.03714,15.0002,,,11.621204,182.95742,320506.2,588.8,,
2020-01-07 20:00:00,8169.67,144.71,0.03737,15.0717,,,6.406146,22.22193,32664.2,108.04,,
2020-01-07 21:00:00,8026.88,142.51,0.0369,14.9068,,,11.993142,34.83012,68129.7,49.95,,
2020-01-07 22:00:00,8037.0,142.13,0.03672,14.8706,,,5.795997,7.92339,19568.6,37.63,,
2020-01-07 23:00:00,8174.34,142.89,0.03704,15.0182,,,7.497904,14.62539,13601.9,865.48,,
2020-01-08 00:00:00,8441.44,147.73,0.03708,15.2319,,,30.973756,69.88541,72825.0,225.16,,
2020-01-08 01:00:00,8379.3,145.71,0.03823,15.1088,,,24.830038,106.00282,67057.1,118.05,,
2020-01-08 02:00:00,8283.78,144.49,0.03823,14.9246,,,11.523002,50.41401,3399.5,107.54,,
2020-01-08 03:00:00,8316.26,144.76,0.03789,15.0009,,,10.592749,33.92279,33999.2,328.04,,
2020-01-08 04:00:00,8357.54,145.13,0.03749,15.0767,,,5.754765,27.10739,55823.7,15.04,,
2020-01-08 05:00:00,8333.23,144.84,0.03748,15.0653,,,2.190155,1.16786,7797.5,25.64,,
2020-01-08 06:00:00,8342.06,145.23,0.03779,15.0705,,,2.528425,1.29479,29580.7,74.58,,
2020-01-08 07:00:00,8301.65,143.6,0.03817,14.9148,,,2.230378,39.64741,40499.5,99.24,,
2020-01-08 08:00:00,8319.32,144.01,0.03818,14.9932,,,3.154315,9.44264,54054.1,25.3,,
2020-01-08 09:00:00,8294.61,143.33,0.03826,14.9092,,,4.184929,18.84383,9439.7,15.13,,
2020-01-08 10:00:00,8329.53,144.3,0.03858,15.0155,,,2.011385,3.55563,1557.4,4.72,,
2020-01-08 11:00:00,8347.2,143.59,0.03809,14.9964,,,1.472818,1.8505,44418.7,97.39,,
2020-01-08 12:00:00,8288.27,142.55,0.03806,14.8638,,,3.074269,12.97108,24150.9,60.64,,
2020-01-08 13:00:00,8391.77,143.47,0.03805,14.869,,,10.577896,15.73139,14784.1,91.37,,
2020-01-08 14:00:00,8310.32,141.8,0.03766,14.7316,,,7.16072,3.8432,82101.5,71.34,,
2020-01-08 15:00:00,8310.37,141.46,0.03731,14.7073,,,3.877687,115.41422,45312.1,64.64,,
2020-01-08 16:00:00,8112.46,139.02,0.03627,14.3034,,,16.617102,94.00825,117819.8,213.91,,
2020-01-08 17:00:00,8081.06,139.26,0.03669,14.4088,,,6.240417,28.95123,17267.2,184.55,,
2020-01-08 18:00:00,8051.35,139.46,0.03657,14.4127,,,0.520613,6.36769,4022.9,42.97,,
2020-01-08 19:00:00,7980.0,138.18,0.03626,14.2846,,,6.132347,11.85658,12939.2,98.3,,
2020-01-08 20:00:00,8046.53,139.3,0.03621,14.4702,,,19.062604,26.14265,54606.3,211.44,,
2020-01-08 21:00:00,8004.76,139.03,0.03633,14.4656,,,3.249501,3.42949,12462.7,32.98,,
2020-01-08 22:00:00,8084.53,140.48,0.03656,14.5554,,,3.900023,7.96278,24154.5,36.85,,
2020-01-08 23:00:00,8051.97,140.89,0.03641,14.5694,,,4.302294,20.21191,36419.0,137.12,,
2020-01-09 00:00:00,7953.68,140.09,0.03607,14.466,,,8.688397,43.28865,28712.7,75.01,,
2020-01-09 01:00:00,7997.01,140.85,0.0363,14.4917,,,4.590152,7.15505,9864.0,105.2,,
2020-01-09 02:00:00,7987.02,140.45,0.03612,14.5512,,,3.741673,6.1981,551.9,4.78,,
2020-01-09 03:00:00,7956.74,139.93,0.03587,14.4882,,,1.347959,2.97589,9751.2,140.33,,
2020-01-09 04:00:00,7971.01,140.11,0.03594,14.4797,,,3.595319,28.48254,10287.0,73.92,,
2020-01-09 05:00:00,7945.16,139.23,0.0359,14.4661,,,2.480539,11.46072,2582.7,45.1,,
2020-01-09 06:00:00,7911.59,139.45,0.0359,14.4572,,,2.64268,51.54246,19724.0,325.97,,
2020-01-09 07:00:00,7965.48,139.82,0.03607,14.5292,,,1.292618,27.24941,1743.3,21.04,,
2020-01-09 08:00:00,7928.4,139.2,0.03592,14.4914,,,1.314902,22.62996,1113.8,36.1,,
2020-01-09 09:00:00,7886.43,138.47,0.03574,14.357,,,4.323369,15.25417,2817.0,27.87,,
2020-01-09 10:00:00,7885.25,138.55,0.03584,14.3984,,,2.281544,1.57623,10868.8,15.81,,
2020-01-09 11:00:00,7878.53,138.15,0.03564,14.4245,,,0.411785,2.50138,9710.3,31.13,,
2020-01-09 12:00:00,7890.76,138.51,0.03578,14.4643,,,0.615043,14.29967,2697.3,11.1,,
2020-01-09 13:00:00,7894.98,138.27,0.03596,14.4808,,,3.211286,2.55494,2918.1,7.28,,
2020-01-09 14:00:00,7895.42,137.86,0.036,14.4759,,,12.469022,5.31978,11112.6,11.65,,
2020-01-09 15:00:00,7903.35,138.15,0.03618,14.4233,,,3.600429,6.63847,11939.2,206.56,,
2020-01-09 16:00:00,7826.31,136.23,0.03571,14.3154,,,21.018655,89.22903,40873.9,105.57,,
2020-01-09 17:00:00,7788.04,136.13,0.03559,14.2457,,,7.790079,9.49195,12885.0,135.24,,
2020-01-09 18:00:00,7807.81,135.96,0.03571,14.2674,,,1.049612,17.05142,8717.1,183.13,,
2020-01-09 19:00:00,7915.51,137.29,0.03614,14.4274,,,8.547159,27.39481,19949.4,89.96,,
2020-01-09 20:00:00,7823.66,138.04,0.03615,14.2577,,,8.873354,65.66232,37332.6,59.37,,
2020-01-09 21:00:00,7803.76,137.1,0.03592,14.2793,,,8.2867,26.84914,36105.3,35.05,,
2020-01-09 22:00:00,7806.61,137.66,0.03591,14.3396,,,2.507138,4.3417,3347.0,14.54,,
2020-01-09 23:00:00,7824.32,138.08,0.03615,14.4165,,,1.491924,21.29115,91062.9,93.54,,
2020-01-10 00:00:00,7825.44,137.11,0.03622,14.3909,,,2.433383,7.81666,76226.4,95.53,,
2020-01-10 01:00:00,7808.81,136.96,0.03586,14.3422,,,1.583319,2.23137,36099.5,10.73,,
2020-01-10 02:00:00,7804.19,136.64,0.0358,14.3422,,,3.866355,2.28596,40602.4,13.19,,
2020-01-10 03:00:00,7805.68,136.8,0.03551,14.2679,,,1.362344,2.13375,39151.8,9.85,,
2020-01-10 04:00:00,7801.13,136.37,0.03543,14.2772,,,1.320729,5.8456,43540.6,20.62,,
2020-01-10 05:00:00,7749.44,135.64,0.03537,14.2738,,,0.823485,21.65426,46342.1,14.25,,
2020-01-10 06:00:00,7750.29,136.56,0.0354,14.2247,,,3.255651,5.59615,13275.9,315.46,,
2020-01-10 07:00:00,7751.2,136.53,0.0355,14.2094,,,14.453914,13.82369,94188.9,149.93,,
2020-01-10 08:00:00,7704.31,135.66,0.03497,14.1522,,,17.458268,7.61455,97213.3,9.34,,
2020-01-10 09:00:00,7719.43,136.2,0.0349,14.1638,,,2.645901,9.25338,13755.3,17.49,,
2020-01-10 10:00:00,7772.03,136.71,0.03515,14.2397,,,6.715746,2.2322,40519.6,214.21,,
2020-01-10 11:00:00,7838.76,138.3,0.03551,14.3739,,,5.402388,39.48563,23873.5,32.52,,
2020-01-10 12:00:00,7888.26,139.59,0.03593,14.553,,,5.518504,19.90276,81776.3,45.7,,
2020-01-10 13:00:00,7883.12,139.02,0.03588,14.5445,,,5.550961,9.33268,10333.4,46.93,,
2020-01-10 14:00:00,7974.7,139.77,0.03608,14.676,,,7.505247,7.63126,51992.6,41.48,,
2020-01-10 15:00:00,8056.05,142.39,0.03664,14.7751,,,9.75831,87.65876,39178.2,84.09,,
2020-01-10 16:00:00,7938.78,141.16,0.03649,14.7354,,,10.200945,688.80164,21089.2,85.96,,
2020-01-10 17:00:00,7969.04,141.81,0.03658,14.7729,,,6.694796,9.46817,8244.4,83.29,,
2020-01-10 18:00:00,8029.31,142.91,0.03655,14.8508,,,48.714222,37.15847,54120.0,233.39,,
2020-01-10 19:00:00,8073.5,143.44,0.03669,14.9454,,,8.623011,30.58771,28834.0,104.83,,
2020-01-10 20:00:00,8067.11,143.25,0.03681,14.9481,,,3.051688,16.70673,38268.2,23.98,,
2020-01-10 21:00:00,8044.79,143.09,0.03691,14.9041,,,11.284315,33.87325,98746.7,159.64,,
2020-01-10 22:00:00,8094.0,142.89,0.03675,14.9561,,,6.968166,7.9202,6647.1,61.31,,
2020-01-10 23:00:00,8195.0,144.32,0.03688,15.0422,,,3.811381,23.58029,28312.5,151.19,,
2020-01-11 00:00:00,8166.69,143.62,0.03692,14.9559,,,6.344892,28.73194,14966.5,401.71,,
2020-01-11 01:00:00,8215.25,144.12,0.03721,15.0473,,,4.904906,9.34611,21954.2,185.1,,
2020-01-11 02:00:00,8205.37,143.77,0.03727,14.997,,,4.250594,11.78177,5539.4,20.39,,
2020-01-11 03:00:00,8168.01,143.67,0.03701,14.8844,,,1.762984,4.47944,7894.1,259.64,,
2020-01-11 04:00:00,8122.28,143.37,0.03706,14.8209,,,1.731838,5.05324,11836.4,56.48,,
2020-01-11 05:00:00,8085.7,143.05,0.03674,14.7895,,,2.081884,1.79228,13007.0,36.97,,
2020-01-11 06:00:00,8120.73,142.83,0.03704,14.9326,,,1.456702,6.64803,22047.2,207.45,,
2020-01-11 07:00:00,8076.34,142.94,0.03687,14.883,,,0.785885,2.34421,4003.9,36.68,,
2020-01-11 08:00:00,8062.31,143.02,0.03685,14.9003,,,5.431155,2.46517,1461.4,160.62,,
