open-time,BTCUSDT,ETHUSDT,ADAUSDT,BNBUSDT
2022-12-31 19:00:00,,,,
2022-12-31 23:00:00,0.00041037783814390494,0.0009462480844755206,-0.0003262376641383069,-0.004892049002887533
2023-01-01 03:00:00,0.0013534493294464767,0.0007111066492655471,0.0029370971689646197,0.0012289222212749085
2023-01-01 07:00:00,0.00039334135322732777,0.0003511206601067851,0.0009761652973236945,0.00022804186144398386
2023-01-01 11:00:00,0.002558431408550499,0.004504466859993839,0.009833401056481117,0.0031685270831089962
2023-01-01 15:00:00,0.001095824060898476,-0.0016722408026755842,0.0055126347980041235,-0.003634684058311688
2023-01-01 19:00:00,0.0027212161585599137,0.0014833704175938323,0.0004401936852214128,-0.0022580555332598617
2023-01-01 23:00:00,0.0034688068444719278,0.009228208862076093,0.017800000000000038,0.01135441079292887
2023-01-02 03:00:00,0.0006500966772104988,0.003545397579235665,-0.001847121241894345,0.0007796032099685046
2023-01-02 07:00:00,0.0002193472655704909,0.0012406132408762094,0.0032286006772188625,0.0007339836455466653
2023-01-02 11:00:00,7.170544835899406e-06,0.00016411603003319009,-0.00011773940345383149,-0.0006135006615189953
2023-01-02 15:00:00,-0.003428690936795098,-0.003938138409156133,-0.005534403579699476,-0.005723979854769801
2023-01-02 19:00:00,0.0009203813196769772,0.001457930068778035,-0.0011840858856960734,0.0021833687169019456
2023-01-02 23:00:00,0.002088872009115006,0.0009705384020661789,0.0003556468821621639,0.002280340244342982
2023-01-03 03:00:00,-0.00049497581612723,-0.0016680361544781919,0.002567647639739379,-0.002988471588205588
2023-01-03 07:00:00,-0.002500028409413879,-0.0027408084150225553,-0.0012608353033886077,-0.0011132959872887094
2023-01-03 11:00:00,-0.0017999749370576357,-0.001782707734970801,-0.01033612119299332,-0.001103530032363964
2023-01-03 15:00:00,0.0015695588476445366,0.004299368323577024,0.008411065933189521,0.00400190994682359
2023-01-03 19:00:00,0.011631198528018416,0.029793855171732275,0.04905720045855255,0.04530074760094571
2023-01-03 23:00:00,-4.742691216530481e-06,0.00090337125360751,0.0007913181098802013,-0.007023303165133443
2023-01-04 03:00:00,-0.0019124993034138615,-3.194888178914557e-05,-0.0028992055423773255,-0.00237906796145404
2023-01-04 07:00:00,0.0009236314217626607,0.0029074411323044558,0.01246129446416444,0.009341905579156595
2023-01-04 11:00:00,-0.0003513088331028591,-0.0013618986938513933,-0.007384753095628915,0.0015712238900702502
2023-01-04 15:00:00,0.00027425966216210185,0.0023925543707981056,0.006838506049447579,0.006527435420714989
2023-01-04 19:00:00,-0.00128902306651002,-0.003142677561282281,-0.009740259740259716,-0.006352007296031692
2023-01-04 23:00:00,-0.0002525515130806788,-0.0017399077370026106,-0.00026380252496682743,-0.0004476576401336585
2023-01-05 03:00:00,0.0006740370898716819,0.003821676420736164,-0.0014701447527141198,-0.0016170280864923336
2023-01-05 07:00:00,0.0005494394529601543,-0.004802714369912531,0.005058703612820459,-0.0012897261928800363
2023-01-05 11:00:00,0.001157641711671209,0.0033613176365134834,0.010066483867332554,0.004766267835035309
2023-01-05 15:00:00,-0.0018743970175680857,-0.0021376554386580704,0.0,-0.005337633319672852
2023-01-05 19:00:00,1.901086470912361e-05,0.0002637826431020063,0.01863076865865909,0.006071411587602382
2023-01-05 23:00:00,-0.0022616558148377264,-0.0029168264927758036,-0.009090245327102786,-0.006911549676448581
2023-01-06 03:00:00,-0.002911032210699438,-0.0035424898413894956,-0.004126294072136494,-9.051175423868685e-05
2023-01-06 07:00:00,0.005659315985343305,0.015772667680106878,0.011690281528615287,0.011803098825542646
2023-01-06 11:00:00,0.005576401329880465,0.007934119882809343,0.010092514718250678,0.0008371824703015118
2023-01-06 15:00:00,0.0010410687754953685,-0.0027260157747541758,0.009919270173406325,0.0018528985783654583
2023-01-06 19:00:00,-1.002822650830737e-05,-0.00226869904289273,-0.00896153708284042,0.007269819806307476
2023-01-06 23:00:00,-0.00021531408130481822,0.0002526508601974342,0.0009042572431006146,-0.003775335467650298
2023-01-07 03:00:00,-0.001431409466301492,-0.0023601101910979416,-0.007191384793293065,-0.00018319672146849264
2023-01-07 07:00:00,0.0009318089561198839,0.000965266239417506,-0.000473191861099842,0.0006060399296363705
2023-01-07 11:00:00,0.0003417977973818598,0.00022922726697882645,0.011070648215586232,0.0026219007631249625
2023-01-07 15:00:00,-2.537527374313342e-05,-0.00105104274503931,-0.0031695721077654726,-0.0019933790927890715
2023-01-07 19:00:00,-0.00023664518565746917,-0.0010046832478957102,-0.0030712530712531105,-0.0008388378477818259
2023-01-07 23:00:00,0.000829929892764314,0.0006255889642938772,0.002392084375339776,-0.00041076637049586306
2023-01-08 03:00:00,-0.0016549446336681095,-0.0015590376701486441,0.034457822612720346,0.001552123599485311
2023-01-08 07:00:00,0.004156626114552919,0.010129752780133616,0.0072002796225096866,0.021612617898575825
2023-01-08 11:00:00,-0.004132360251918543,-0.0072818009902620995,0.005483064963908824,0.00097444890811893
2023-01-08 15:00:00,0.01189261613333703,0.019104756032976677,0.024159591357769017,0.027371414498529312
2023-01-08 19:00:00,0.004144525361646334,0.01625688358023747,0.10932129136617896,0.014475398853086796
2023-01-08 23:00:00,6.453634704506328e-05,0.0012745561949536466,-0.010997022905401166,-0.002334569986285673
2023-01-09 03:00:00,0.002268509690292131,0.004779218403420993,-0.011948642339353777,0.0012119506177816763
2023-01-09 07:00:00,0.0018300740034362661,0.013389470490062116,-0.0033885659215967534,0.007980850847356447
2023-01-09 11:00:00,0.0012674212522632011,-0.004311861361679825,-0.009046103936614758,-0.01359473730014138
2023-01-09 15:00:00,-0.006433750183598486,-0.007420550489064537,-0.003084865273231041,-0.014553719677641408
2023-01-09 19:00:00,0.0014940123106150782,0.003310054384875194,-0.01004104831070396,0.0047226684415961895
2023-01-09 23:00:00,-0.00032776234208276023,-0.001072029835647137,0.0047205919877519875,0.0021155948152042914
2023-01-10 03:00:00,0.0029537348963342147,0.004814196210615407,0.006571428571428672,0.0032277343906590428
2023-01-10 07:00:00,0.003951831475079937,0.0033996720670306235,0.010344718831803768,0.0015274873251245324
2023-01-10 11:00:00,0.006361663974357112,0.004055289867022527,0.010738255033557076,0.0023104053111031586
2023-01-10 15:00:00,0.0006098285079623178,-0.0028668055275593574,-0.004848821767194811,0.002705664127098606
2023-01-10 19:00:00,-0.0013886213317920726,-0.0034066320762488056,-0.02364843895475144,-0.00831450999101746
2023-01-10 23:00:00,0.0018280423067780216,0.003320611833999454,0.002892561983471209,0.011121947669129106
2023-01-11 03:00:00,-0.0008877106235294363,0.0009659303631597282,-0.004152007860289797,-0.00017599664850553864
2023-01-11 07:00:00,-0.005711863502637526,-0.01001653214042586,-0.015626989178866846,-0.002285839351210406
2023-01-11 11:00:00,0.012476989277334871,0.014583648178932984,0.027126644896375618,0.00868588549019833
2023-01-11 15:00:00,0.02246306249533503,0.03473597974231013,0.016368672878368073,0.019907736782634133
2023-01-11 19:00:00,0.015539851868198173,0.008277311529215403,0.01399900891972261,0.006590555431053247
2023-01-11 23:00:00,-0.004615420916400437,-0.0014062990776962936,-0.008552229688454593,-0.007165143224471149
2023-01-12 03:00:00,0.0034967733541788615,-0.0007005654564039565,-0.010073937153419532,-0.005769973118845639
2023-01-12 07:00:00,-0.00631214288186388,-0.008584366437988655,0.003921202502100485,-0.004684911218585275
2023-01-12 11:00:00,0.04411793161363997,0.028790163721507334,0.026070243962925232,0.01387229530491707
2023-01-12 15:00:00,-0.0017563162788332143,-0.006705054741581784,-0.004652567975830912,0.007054256705968376
2023-01-12 19:00:00,0.001126083716341375,-0.000691977997924087,-0.0015176349177441484,0.0018897932064001477
2023-01-12 23:00:00,-0.0028340304055594068,-0.004896661367249644,-0.0038302529182878686,-0.0026520214990541913
2023-01-13 03:00:00,0.005011505954351181,0.0009656896159964123,0.0094293561184009,-0.0014188676726886174
2023-01-13 07:00:00,0.018297109015538382,0.00868991544180231,0.003174219293207381,0.004437041832877409
2023-01-13 11:00:00,0.005357430260992446,-0.0012729177948282988,0.006780376084860151,-8.317140899649633e-05
2023-01-13 15:00:00,0.0292182155916898,0.021329183449286138,0.034152473884282664,0.017793230462537446
2023-01-13 19:00:00,0.0525191067973636,0.07322757013534087,0.03519536903039078,0.04628143018694075
2023-01-13 23:00:00,-0.0037183954265642694,-0.002171371304492964,0.015629368674159982,0.011670163137541767
2023-01-14 03:00:00,-0.008450249990549774,-0.014788442223996334,-0.03617343427391617,-0.021414646386658465
2023-01-14 07:00:00,0.0034866005957865376,-0.0030060054761577026,0.004569992288138147,-0.00043853982674713077
2023-01-14 11:00:00,-0.0003399947293603045,0.002595580957874377,-0.007563049102954134,-0.002534385720614374
